Serial_number,document_id,URL,Credibility_rating,ad_count,ad_max_size,css_definitions,page_rank,bitly_clicks,bitly_referrers,tweets,delicious_bookmarks,fb_clicks,fb_comments,fb_likes,fb_shares,fb_total,alexa_linksin,alexa_rank,commas,dots,exclamations,questions,spelling_errors,text_complexity,smog,category,JJ,NN,DT,VB,RB,num_ne,sum_ne,document_url_y,X1,X2,X3,X4,X5,X9,Total,Leik,Eijk,Tastle,Leik 3 4 6,correction,resp_HNC,Controversial,troia_label
1647,2631,http://www.nlm.nih.gov/medlineplus/news/fullstory_132250.html,3.5,0.0,0.0,635.0,5.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,6.0,8.0,188.0,331.0,7.0,6.0,0.0,0.0,3.0,2.300378793,11.20814326,unknown,8.0,43.0,15.0,11.0,2.0,1.0,1.0,gov,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.75,0.75,0.807354922,0.8,0.0,2,U,1.0
1648,855485,http://business-news.thestreet.com/news-herald/story/cramers-6-stocks-in-60-seconds-amzn-dal-chk-ntap-dnkn-bms/11808983,4.0,10.0,138600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,4043.0,8.0,14.0,1.0,0.0,35.0,3.055518609,8.841846275,business,13.0,105.0,12.0,36.0,11.0,5.0,27.0,com,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2,U,5.0
1649,855488,http://business-news.thestreet.com/news-herald/story/hulu-netflix-only-make-cable-tv-stronger/11809597,4.0,10.0,138600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,2.0,10.0,60.0,4043.0,19.0,24.0,0.0,0.0,25.0,3.492531751,8.841846275,arts_entertainment,19.0,136.0,37.0,67.0,31.0,3.0,11.0,com,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2,U,5.0
1650,855491,http://business-news.thestreet.com/news-herald/story/cramers-top-stock-picks-utx-acor-crl-aa/11809014,4.0,10.0,138600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,4043.0,2.0,4.0,0.0,0.0,14.0,2.49911943,15.90318901,business,6.0,59.0,11.0,17.0,2.0,5.0,20.0,com,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2,U,5.0
1651,855494,http://business-news.thestreet.com/news-herald/story/stocks-to-watch-ruby-tuesday-blackrock/11808724,4.5,8.0,138600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,60.0,4043.0,14.0,21.0,0.0,0.0,19.0,3.316492992,11.20814326,business,16.0,118.0,30.0,40.0,2.0,5.0,16.0,com,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.75,0.75,0.807354922,0.6,0.0,3,U,5.0
1652,855508,http://feedproxy.google.com/~r/MyMint/~3/e9IBpaZVMRo/,4.5,2.0,75000.0,361.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5649.0,60.0,50.0,0.0,0.0,35.0,4.5344964,13.0238668,health,95.0,367.0,74.0,146.0,35.0,9.0,18.0,com,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.75,0.75,0.807354922,0.6,0.0,3,U,1.0
1653,6429489,http://www.centerforendo.com/,4.666666666666667,0.0,0.0,33.0,4.0,4.0,3.0,1.0,7.0,2.0,73.0,42.0,59.0,174.0,103.0,2712942.0,30.0,23.0,3.0,0.0,48.0,3.763039574,13.0238668,health,34.0,193.0,38.0,77.0,28.0,7.0,24.0,com,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.833333333,0.833333333,0.82863461,0.733333333,0.0,3,U,2.0
1654,6429751,http://20dollarbet.blogspot.com/search?updated-min=2008-01-01T00:00:00-05:00&updated-max=2009-01-01T00:00:00-05:00&max-results=24,4.0,1.0,10800.0,496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,9.0,15.0,2.0,1.0,8.0,2.642547966,11.20814326,culture_politics,11.0,46.0,15.0,28.0,15.0,3.0,12.0,com,0.0,0.0,1.0,1.0,1.0,0.0,3.0,0.666666667,0.5,0.723308334,0.6,0.0,2,U,5.0
1655,6429752,http://20dollarbet.blogspot.com/search/label/birthdays,4.5,1.0,10800.0,494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,29.0,23.0,0.0,1.0,16.0,3.58354433,8.841846275,arts_entertainment,34.0,125.0,32.0,63.0,34.0,2.0,13.0,com,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.75,0.75,0.807354922,0.6,0.0,3,U,5.0
1656,6429753,http://20dollarbet.blogspot.com/2007/04/decisions-decisions.html,3.5,1.0,10800.0,494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,43.0,30.0,0.0,5.0,34.0,4.04845758,8.841846275,arts_entertainment,55.0,195.0,58.0,94.0,40.0,2.0,3.0,com,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.75,0.75,0.807354922,0.8,0.0,2,U,1.0
1657,6429754,http://20dollarbet.blogspot.com/2008_04_01_archive.html,4.0,1.0,10800.0,494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,7.0,8.0,0.0,0.0,6.0,2.470043957,8.841846275,arts_entertainment,12.0,37.0,9.0,19.0,10.0,2.0,4.0,com,0.0,1.0,1.0,2.0,3.0,0.0,7.0,0.571428571,0.5,0.619978572,0.485714286,-1.0,2,U,3.0
1658,6429755,http://www.landmarkeducation.com/%7E/link.aspx?_id=2263245235D74C6B85A0511462A223B9&_z=z,4.25,0.0,0.0,457.0,5.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1030.0,142103.0,9.0,12.0,0.0,2.0,6.0,3.051565339,13.0238668,culture_politics,17.0,101.0,20.0,25.0,9.0,,,com,0.0,0.0,0.0,3.0,1.0,0.0,4.0,0.875,0.875,0.855277876,0.8,0.0,2,U,5.0
1659,6429756,http://www.landmarkeducation.com/Graduate_Center/About_Graduate_Programs/The_Landmark_Seminar_Program/Money.aspx,3.75,0.0,0.0,457.0,3.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1030.0,142103.0,12.0,7.0,0.0,0.0,3.0,2.698483783,14.55459255,culture_politics,6.0,63.0,11.0,19.0,5.0,,,com,0.0,0.0,1.0,3.0,0.0,0.0,4.0,0.875,0.875,0.855277876,0.9,0.0,2,U,4.0
1660,6429757,http://www.landmarkeducation.com/About_Us/%7E/link.aspx?_id=3783B05BFF184D4291AC7AE56F568DD3&_z=z,4.25,0.0,0.0,457.0,5.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1030.0,142103.0,32.0,10.0,0.0,0.0,30.0,3.153390879,25.9800851,business,17.0,149.0,18.0,26.0,3.0,6.0,30.0,com,0.0,0.0,1.0,1.0,2.0,0.0,4.0,0.625,0.625,0.691800413,0.5,-1.0,2,U,1.0
1661,6429760,http://www.landmarkeducation.com/Graduate_Center/About_Graduate_Programs/The_Landmark_Seminar_Program/Producing_Breakthrough_Results.aspx,3.6666666666666665,0.0,0.0,457.0,3.0,15.0,5.0,0.0,0.0,0.0,1.0,2.0,9.0,12.0,1030.0,142103.0,16.0,14.0,0.0,0.0,4.0,3.347299299,14.55459255,health,24.0,108.0,30.0,50.0,11.0,,,com,0.0,1.0,0.0,1.0,1.0,0.0,3.0,0.5,0.111111111,0.503966346,0.466666667,-1.0,2,U,3.0
1662,6429831,http://www.rnib.org.uk/livingwithsightloss/reading/Pages/reading-products.aspx,4.5,0.0,0.0,1098.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4594.0,141718.0,21.0,24.0,1.0,1.0,17.0,4.141085944,11.20814326,computer_internet,45.0,237.0,43.0,97.0,28.0,3.0,4.0,uk,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.75,0.75,0.807354922,0.6,0.0,3,U,5.0
1663,6429832,http://www.rnib.org.uk/getinvolved/events/charityruns/rundistances/halfmarathon/Pages/reading-half-marathon-2013.aspx,4.5,0.0,0.0,1098.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,4594.0,141718.0,9.0,12.0,0.0,0.0,19.0,3.147598549,11.20814326,sports,14.0,106.0,20.0,28.0,13.0,1.0,1.0,uk,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.75,0.75,0.807354922,0.6,0.0,3,U,1.0
1664,6429833,http://tbilaw.com/blog/man-gets-7-12-years-for-shaking-baby-causing-brain-trauma/,4.0,0.0,0.0,555.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,1546028.0,14.0,10.0,0.0,0.0,11.0,2.767001698,11.20814326,law_crime,17.0,66.0,20.0,42.0,7.0,4.0,14.0,com,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2,U,3.0
1665,6429834,http://tbilaw.com/blog/conference-will-ponder-body-checks-and-youth-hockey/,4.5,0.0,0.0,555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,1546028.0,11.0,8.0,0.0,0.0,2.0,2.958888993,14.55459255,sports,12.0,76.0,26.0,25.0,5.0,7.0,21.0,com,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.75,0.75,0.807354922,0.6,0.0,3,U,1.0
1666,6429835,http://tbilaw.com/blog/lady-gaga-sustains-concussion-at-new-zealand-concert/,4.285714285714286,0.0,0.0,555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,1546028.0,15.0,9.0,0.0,0.0,5.0,2.824800425,11.20814326,arts_entertainment,9.0,70.0,19.0,29.0,11.0,4.0,14.0,com,0.0,0.0,0.0,5.0,2.0,0.0,7.0,0.857142857,0.857142857,0.842548293,0.771428571,0.0,2,U,3.0
1667,6480777,http://www.nzendo.co.nz/endometriosis-awareness-month.html,4.5,0.0,0.0,68.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,8.0,60.0,2545368.0,25.0,76.0,12.0,8.0,113.0,4.796106568,11.20814326,culture_politics,32.0,415.0,49.0,99.0,26.0,5.0,41.0,nz,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.75,0.75,0.807354922,0.6,0.0,3,U,5.0
1668,6480749,http://www.nzendo.co.nz/endometriosis-explained.html,4.333333333333333,0.0,0.0,68.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,13.0,10.0,28.0,60.0,2545368.0,12.0,30.0,0.0,2.0,39.0,3.821439944,13.0238668,health,36.0,224.0,35.0,78.0,24.0,4.0,35.0,nz,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.833333333,0.833333333,0.82863461,0.733333333,0.0,2,U,5.0
1669,6480778,http://www.nzendo.co.nz/research.html,4.5,0.0,0.0,68.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,2545368.0,8.0,38.0,0.0,0.0,48.0,3.330424679,13.0238668,health,21.0,193.0,25.0,37.0,6.0,5.0,30.0,nz,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.75,0.75,0.807354922,0.6,0.0,3,U,5.0
1670,6480750,http://www.nzendo.co.nz/what-we-do.html,4.5,0.0,0.0,68.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,2545368.0,6.0,5.0,0.0,0.0,20.0,3.137778116,23.72669962,health,12.0,130.0,14.0,17.0,2.0,3.0,11.0,nz,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.75,0.75,0.807354922,0.6,0.0,3,U,3.0
1671,6429846,http://www.autismkey.com/autism_videos/daniel-tammet-on-david-letterman/3/,2.5,3.0,62500.0,453.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,1306694.0,89.0,79.0,7.0,9.0,43.0,5.396836859,8.841846275,culture_politics,108.0,619.0,141.0,285.0,105.0,2.0,2.0,com,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.25,-0.416666667,0.321928095,0.4,-1.0,C,U,5.0
1672,6429847,http://www.autismkey.com/tag/aba-therapy/,3.5,3.0,62500.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,1306694.0,15.0,20.0,0.0,0.0,13.0,3.054953349,18.24360595,health,32.0,105.0,20.0,33.0,5.0,4.0,14.0,com,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.75,0.75,0.807354922,0.8,0.0,2,U,4.0
1673,6429848,http://www.autismkey.com/autism_videos/category/memory/,4.0,3.0,62500.0,453.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,1299267.0,89.0,79.0,7.0,9.0,43.0,5.396836859,8.841846275,culture_politics,108.0,619.0,141.0,285.0,105.0,2.0,2.0,com,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2,U,5.0
1674,855481,http://business-news.thestreet.com/news-herald/story/top-credit-card-stories-of-2012/11804960,5.0,10.0,138600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,7.0,60.0,4043.0,14.0,22.0,0.0,0.0,11.0,3.428275261,13.0238668,business,22.0,147.0,29.0,55.0,10.0,3.0,18.0,com,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,3,U,1.0
1675,855482,http://business-news.thestreet.com/news-herald/story/5-destinations-for-dark-week-travel/11804964,5.0,8.0,138600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,6.0,60.0,4043.0,12.0,17.0,0.0,0.0,24.0,3.40003241,14.55459255,recreation,29.0,129.0,36.0,41.0,21.0,6.0,6.0,com,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,3,U,5.0
1676,855484,http://business-news.thestreet.com/news-herald/story/tax-tip-whats-new-on-form-1040/11804923,5.0,10.0,138600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,13.0,26.0,60.0,4043.0,14.0,12.0,0.0,0.0,21.0,3.259454132,14.55459255,computer_internet,19.0,100.0,23.0,26.0,15.0,2.0,4.0,com,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,3,U,5.0
1677,6429552,http://www.aaep.org/industry_resources.htm,5.0,0.0,0.0,185.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1053.0,651818.0,23.0,17.0,0.0,4.0,10.0,3.611571179,15.90318901,health,30.0,171.0,53.0,57.0,17.0,1.0,10.0,org,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,3,U,1.0
1678,6429566,http://rhrealitycheck.org/article/2013/03/06/sexual-health-round-up-chlamydia-rates-up-kindergarten-sex-ed-and-sex-for-your-headache/,3.5,0.0,0.0,444.0,0.0,0.0,0.0,20.0,0.0,0.0,9.0,12.0,3.0,24.0,7873.0,63090.0,80.0,46.0,0.0,2.0,70.0,5.608851252,17.1224134,health,77.0,805.0,94.0,129.0,36.0,10.0,110.0,org,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.25,-0.416666667,0.321928095,0.2,-1.0,C,U,1.0
1679,6429568,http://www.rhrealitycheck.org/print/22648,4.0,0.0,0.0,445.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7873.0,63090.0,55.0,46.0,0.0,0.0,44.0,4.487518554,14.55459255,culture_politics,108.0,325.0,109.0,150.0,51.0,4.0,15.0,org,0.0,0.0,1.0,1.0,1.0,0.0,3.0,0.666666667,0.5,0.723308334,0.6,0.0,2,U,5.0
1680,6469756,http://principalhealthnews.com/GetContent.aspx?token=cff5c20b-fa2a-4614-80fc-70de1fed74c0&chunkiid=22572,4.5,0.0,0.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,15363610.0,28.0,63.0,0.0,0.0,62.0,4.432357584,14.55459255,health,64.0,437.0,52.0,100.0,14.0,9.0,55.0,com,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.75,0.75,0.807354922,0.6,0.0,3,U,2.0
1681,6469894,http://principalhealthnews.com/GetContent.aspx?token=cff5c20b-fa2a-4614-80fc-70de1fed74c0&chunkiid=14545,5.0,0.0,0.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,15363610.0,28.0,54.0,0.0,5.0,41.0,4.51538349,14.55459255,health,78.0,386.0,75.0,130.0,24.0,6.0,43.0,com,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,3,U,4.0
1682,6469936,http://principalhealthnews.com/GetContent.aspx?token=cff5c20b-fa2a-4614-80fc-70de1fed74c0&chunkiid=185596,4.5,0.0,0.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,15363610.0,16.0,25.0,0.0,0.0,23.0,3.639161515,15.90318901,health,47.0,219.0,41.0,69.0,16.0,5.0,17.0,com,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.75,0.75,0.807354922,0.6,0.0,3,U,2.0
1683,6469976,http://www.emphysema.net/default.asp,4.0,0.0,0.0,89.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,18.0,51.0,148.0,3178162.0,21.0,32.0,1.0,1.0,30.0,4.110433166,13.0238668,health,46.0,292.0,40.0,72.0,21.0,6.0,21.0,net,0.0,0.0,1.0,1.0,1.0,0.0,3.0,0.666666667,0.5,0.723308334,0.6,0.0,2,U,4.0
1684,6429645,http://www.epibiostat.ucsf.edu/general/administration/phone_tips.html,5.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,19041.0,9.0,10.0,0.0,0.0,2.0,2.808696216,8.841846275,computer_internet,12.0,58.0,17.0,22.0,7.0,3.0,3.0,edu,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,3,U,2.0
1685,6429646,http://www.epibiostat.ucsf.edu/general/administration/reimbursement.html,5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,19041.0,22.0,27.0,0.0,0.0,26.0,4.140271472,13.0238668,business,18.0,227.0,49.0,62.0,7.0,3.0,17.0,edu,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,3,U,2.0
1686,6429648,http://crayzray.tripod.com/clpage/writtings/stories/beauty.htm,4.333333333333333,10.0,76200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15586412.0,98.0,78.0,0.0,1.0,30.0,5.120982228,8.841846275,arts_entertainment,93.0,497.0,119.0,262.0,77.0,3.0,30.0,com,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.833333333,0.833333333,0.82863461,0.733333333,0.0,2,U,4.0
1687,6429650,http://crayzray.tripod.com/clpage/writtings/stories/rapunzel.htm,4.5,10.0,76200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15586412.0,177.0,185.0,0.0,8.0,78.0,6.426568804,8.841846275,arts_entertainment,202.0,989.0,250.0,599.0,203.0,1.0,63.0,com,0.0,0.0,0.0,1.0,1.0,2.0,4.0,0.75,0.75,0.807354922,0.6,0.0,3,U,1.0
1688,6429723,http://www.centerforautism.com/EventCalendar/EventDetails.aspx?ItemID=210&mid=71&pageid=37,4.5,0.0,0.0,1789.0,5.0,0.0,0.0,0.0,0.0,4.0,160.0,326.0,394.0,880.0,356.0,1055624.0,10.0,5.0,0.0,0.0,4.0,2.373734326,19.28718652,health,5.0,48.0,8.0,11.0,3.0,3.0,5.0,com,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.75,0.75,0.807354922,0.6,0.0,3,U,2.0
1689,6429724,http://www.centerforautism.com/about-us.aspx,4.5,0.0,0.0,1387.0,4.0,0.0,0.0,0.0,0.0,4.0,160.0,326.0,394.0,880.0,349.0,1063824.0,311.0,193.0,3.0,4.0,182.0,6.689631744,17.1224134,health,264.0,1485.0,243.0,388.0,106.0,14.0,169.0,com,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.75,0.75,0.807354922,0.6,0.0,3,U,2.0
1690,6429725,http://www.faemse.org/,4.666666666666667,0.0,0.0,42.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,32.0,-1.0,6.0,4.0,0.0,0.0,3.0,2.354735152,20.26733882,health,16.0,38.0,5.0,10.0,,2.0,2.0,org,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.833333333,0.833333333,0.82863461,0.733333333,0.0,3,U,1.0
1691,6429728,http://www.faemse.org/member_join.html,4.5,0.0,0.0,24.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,-1.0,17.0,13.0,0.0,0.0,8.0,3.141217173,15.90318901,culture_politics,16.0,114.0,16.0,25.0,2.0,2.0,3.0,org,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.75,0.75,0.807354922,0.6,0.0,3,U,2.0
1692,6429735,http://stillwater.govoffice.com/index.asp?Type=B_BASIC&SEC={77653B74-5785-4F80-8CC4-F0DB0076C6F9},5.0,0.0,0.0,104.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,241296.0,12.0,11.0,1.0,0.0,7.0,2.948644706,17.1224134,science_technology,22.0,110.0,27.0,35.0,7.0,6.0,9.0,com,0.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,3,U,5.0
1693,6429736,http://stillwater.govoffice.com/index.asp?Type=B_BASIC&SEC={9F784A02-1084-4B8F-AF5B-C99CEEDE78A6},5.0,0.0,0.0,104.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,241296.0,12.0,11.0,1.0,0.0,7.0,2.948644706,17.1224134,science_technology,22.0,110.0,27.0,35.0,7.0,6.0,9.0,com,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,3,U,2.0
1694,855460,http://www.goodreturns.in/personal-finance/insurance/2012/12/hdfc-life-launches-2-pension-plans-156296.html,4.5,10.0,96000.0,625.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,126.0,50401.0,13.0,15.0,0.0,0.0,17.0,3.581133247,14.55459255,business,30.0,150.0,24.0,43.0,6.0,1.0,2.0,in,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.75,0.75,0.807354922,0.6,0.0,3,U,4.0
1695,6429774,http://newhopemedicalcenter.com/prostate-cancer,4.333333333333333,0.0,0.0,503.0,2.0,0.0,0.0,0.0,0.0,1.0,7.0,14.0,59.0,80.0,317.0,3273666.0,10.0,24.0,1.0,0.0,5.0,3.473600617,11.20814326,health,31.0,148.0,44.0,65.0,13.0,4.0,24.0,com,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.833333333,0.833333333,0.82863461,0.733333333,0.0,2,U,5.0
1696,6429775,http://www.newhopemedicalcenter.com/testimonials-of-bill-lange,4.6,0.0,0.0,503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.0,3273666.0,5.0,27.0,0.0,0.0,6.0,3.619755217,11.20814326,health,23.0,152.0,47.0,76.0,20.0,5.0,12.0,com,0.0,0.0,0.0,2.0,3.0,0.0,5.0,0.8,0.8,0.815012042,0.68,0.0,3,U,5.0
1697,6429776,http://newhopemedicalcenter.com/everyone-has-their-own-dna,4.5,0.0,0.0,509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,3312694.0,16.0,13.0,1.0,0.0,6.0,3.229341673,11.20814326,health,30.0,108.0,30.0,35.0,7.0,2.0,16.0,com,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.75,0.75,0.807354922,0.6,0.0,3,U,5.0
1698,6429792,http://www.pdhealth.mil/wot/fact_sheet4.asp,4.5,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.0,2589479.0,26.0,11.0,0.0,0.0,3.0,2.860249268,14.55459255,health,23.0,70.0,19.0,29.0,5.0,1.0,1.0,mil,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.75,0.75,0.807354922,0.6,0.0,3,U,3.0
1699,6429795,http://www.pdhealth.mil/education/presentations.asp,5.0,0.0,0.0,81.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341.0,2759124.0,5.0,8.0,0.0,0.0,13.0,3.178262969,14.55459255,health,8.0,108.0,18.0,19.0,2.0,1.0,2.0,mil,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,3,U,5.0
1700,6429796,http://www.pdhealth.mil/guidelines/annoO.asp,5.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.0,2589479.0,6.0,7.0,0.0,0.0,2.0,2.481903257,14.55459255,health,12.0,34.0,14.0,16.0,1.0,,,mil,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,3,U,4.0
1701,6429797,http://www.users.zetnet.co.uk/cln/,2.5,3.0,157248.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,884.0,971373.0,4.0,16.0,0.0,0.0,21.0,2.644361998,13.0238668,computer_internet,17.0,57.0,19.0,29.0,4.0,2.0,3.0,uk,1.0,2.0,2.0,1.0,0.0,1.0,7.0,0.583333333,0.416666667,0.64554598,0.666666667,0.0,2,C,1.0
1702,855464,http://www.goodreturns.in/personal-finance/insurance/2012/12/sbi-life-insurance-launches-smart-income-protect-plan-156232.html,5.0,12.0,96000.0,625.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,126.0,50401.0,12.0,16.0,0.0,0.0,8.0,3.731110972,13.0238668,culture_politics,28.0,131.0,29.0,41.0,6.0,,,in,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,3,U,4.0
1703,855465,http://www.goodreturns.in/personal-finance/investment/2012/12/how-sell-mortgaged-property-156207.html,4.0,6.0,96000.0,625.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,50401.0,12.0,32.0,0.0,0.0,9.0,4.163326766,13.0238668,business,46.0,229.0,109.0,95.0,24.0,1.0,1.0,in,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.5,0.166666667,0.584962501,0.4,-1.0,C,U,4.0
1704,855466,http://www.goodreturns.in/personal-finance/insurance/2012/11/life-insurance-claim-process-step-by-step-explanation-155963.html,5.0,6.0,96000.0,625.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,5.0,126.0,50401.0,25.0,31.0,0.0,0.0,7.0,4.089816662,11.20814326,business,27.0,175.0,74.0,87.0,24.0,2.0,13.0,in,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,3,U,4.0
